x,"SEMBAU_BASE, BAU_BASE HYP_1 (linear)",BAU_BASE HYP_ALT (linear),SEMBASE_BASE HYP_1 (tri),SEMBASE_BASE HYP_ALT (tri),SEMBASE_BASE HYP_ALT_2 (tri)
610.0,0.8472222222222222,1.0,0.1527777777777778,0.1527777777777778,0.1527777777777778
611.0,0.8486111111111111,1.0,0.1513888888888889,0.1513888888888889,0.1513888888888889
612.0,0.85,1.0,0.15,0.15,0.15
613.0,0.851388888888889,1.0,0.1486111111111111,0.1486111111111111,0.1486111111111111
614.0,0.8527777777777779,1.0,0.14722222222222223,0.14722222222222223,0.14722222222222223
615.0,0.8541666666666667,1.0,0.14583333333333334,0.14583333333333334,0.14583333333333334
616.0,0.8555555555555556,1.0,0.14444444444444446,0.14444444444444446,0.14444444444444446
617.0,0.8569444444444445,1.0,0.14305555555555557,0.14305555555555557,0.14305555555555557
618.0,0.8583333333333334,1.0,0.14166666666666666,0.14166666666666666,0.14166666666666666
619.0,0.8597222222222223,1.0,0.14027777777777778,0.14027777777777778,0.14027777777777778
620.0,0.8611111111111112,1.0,0.1388888888888889,0.1388888888888889,0.1388888888888889
621.0,0.8625,1.0,0.1375,0.1375,0.1375
622.0,0.8638888888888889,1.0,0.13611111111111113,0.13611111111111113,0.13611111111111113
623.0,0.8652777777777778,1.0,0.13472222222222222,0.13472222222222222,0.13472222222222222
624.0,0.8666666666666667,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
625.0,0.8680555555555556,1.0,0.13194444444444445,0.13194444444444445,0.13194444444444445
626.0,0.8694444444444445,1.0,0.13055555555555556,0.13055555555555556,0.13055555555555556
627.0,0.8708333333333333,1.0,0.12916666666666668,0.12916666666666668,0.12916666666666668
628.0,0.8722222222222222,1.0,0.1277777777777778,0.1277777777777778,0.1277777777777778
629.0,0.8736111111111111,1.0,0.12638888888888888,0.12638888888888888,0.12638888888888888
630.0,0.875,1.0,0.125,0.125,0.125
631.0,0.8763888888888889,1.0,0.12361111111111112,0.12361111111111112,0.12361111111111112
632.0,0.8777777777777778,1.0,0.12222222222222223,0.12222222222222223,0.12222222222222223
633.0,0.8791666666666667,1.0,0.12083333333333333,0.12083333333333333,0.12083333333333333
634.0,0.8805555555555555,1.0,0.11944444444444445,0.11944444444444445,0.11944444444444445
635.0,0.8819444444444445,1.0,0.11805555555555557,0.11805555555555557,0.11805555555555557
636.0,0.8833333333333334,1.0,0.11666666666666667,0.11666666666666667,0.11666666666666667
637.0,0.8847222222222223,1.0,0.11527777777777778,0.11527777777777778,0.11527777777777778
638.0,0.8861111111111112,1.0,0.11388888888888889,0.11388888888888889,0.11388888888888889
639.0,0.8875000000000001,1.0,0.1125,0.1125,0.1125
640.0,0.888888888888889,1.0,0.11111111111111112,0.11111111111111112,0.11111111111111112
641.0,0.8902777777777778,1.0,0.10972222222222222,0.10972222222222222,0.10972222222222222
642.0,0.8916666666666667,1.0,0.10833333333333334,0.10833333333333334,0.10833333333333334
643.0,0.8930555555555556,1.0,0.10694444444444445,0.10694444444444445,0.10694444444444445
644.0,0.8944444444444445,1.0,0.10555555555555556,0.10555555555555556,0.10555555555555556
645.0,0.8958333333333334,1.0,0.10416666666666667,0.10416666666666667,0.10416666666666667
646.0,0.8972222222222223,1.0,0.10277777777777779,0.10277777777777779,0.10277777777777779
647.0,0.8986111111111111,1.0,0.10138888888888889,0.10138888888888889,0.10138888888888889
648.0,0.9,1.0,0.1,0.1,0.1
649.0,0.9013888888888889,1.0,0.09861111111111112,0.09861111111111112,0.09861111111111112
650.0,0.9027777777777778,1.0,0.09722222222222222,0.09722222222222222,0.09722222222222222
651.0,0.9041666666666667,1.0,0.09583333333333334,0.09583333333333334,0.09583333333333334
652.0,0.9055555555555556,1.0,0.09444444444444444,0.09444444444444444,0.09444444444444444
653.0,0.9069444444444444,1.0,0.09305555555555556,0.09305555555555556,0.09305555555555556
654.0,0.9083333333333333,1.0,0.09166666666666667,0.09166666666666667,0.09166666666666667
655.0,0.9097222222222222,1.0,0.09027777777777778,0.09027777777777778,0.09027777777777778
656.0,0.9111111111111111,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889
657.0,0.9125000000000001,1.0,0.08750000000000001,0.08750000000000001,0.08750000000000001
658.0,0.913888888888889,1.0,0.08611111111111111,0.08611111111111111,0.08611111111111111
659.0,0.9152777777777779,1.0,0.08472222222222223,0.08472222222222223,0.08472222222222223
660.0,0.9166666666666667,1.0,0.08333333333333334,0.08333333333333334,0.08333333333333334
661.0,0.9180555555555556,1.0,0.08194444444444444,0.08194444444444444,0.08194444444444444
662.0,0.9194444444444445,1.0,0.08055555555555556,0.08055555555555556,0.08055555555555556
663.0,0.9208333333333334,1.0,0.07916666666666666,0.07916666666666666,0.07916666666666666
664.0,0.9222222222222223,1.0,0.07777777777777778,0.07777777777777778,0.07777777777777778
665.0,0.9236111111111112,1.0,0.0763888888888889,0.0763888888888889,0.0763888888888889
666.0,0.925,1.0,0.075,0.075,0.075
667.0,0.9263888888888889,1.0,0.07361111111111111,0.07361111111111111,0.07361111111111111
668.0,0.9277777777777778,1.0,0.07222222222222223,0.07222222222222223,0.07222222222222223
669.0,0.9291666666666667,1.0,0.07083333333333333,0.07083333333333333,0.07083333333333333
670.0,0.9305555555555556,1.0,0.06944444444444445,0.06944444444444445,0.06944444444444445
671.0,0.9319444444444445,1.0,0.06805555555555556,0.06805555555555556,0.06805555555555556
672.0,0.9333333333333333,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
673.0,0.9347222222222222,1.0,0.06527777777777778,0.06527777777777778,0.06527777777777778
674.0,0.9361111111111111,1.0,0.0638888888888889,0.0638888888888889,0.0638888888888889
675.0,0.9375,1.0,0.0625,0.0625,0.0625
676.0,0.9388888888888889,1.0,0.061111111111111116,0.061111111111111116,0.061111111111111116
677.0,0.9402777777777778,1.0,0.059722222222222225,0.059722222222222225,0.059722222222222225
678.0,0.9416666666666667,1.0,0.058333333333333334,0.058333333333333334,0.058333333333333334
679.0,0.9430555555555556,1.0,0.05694444444444444,0.05694444444444444,0.05694444444444444
680.0,0.9444444444444445,1.0,0.05555555555555556,0.05555555555555556,0.05555555555555556
681.0,0.9458333333333334,1.0,0.05416666666666667,0.05416666666666667,0.05416666666666667
682.0,0.9472222222222223,1.0,0.05277777777777778,0.05277777777777778,0.05277777777777778
683.0,0.9486111111111112,1.0,0.051388888888888894,0.051388888888888894,0.051388888888888894
684.0,0.9500000000000001,1.0,0.05,0.05,0.05
685.0,0.951388888888889,1.0,0.04861111111111111,0.04861111111111111,0.04861111111111111
686.0,0.9527777777777778,1.0,0.04722222222222222,0.04722222222222222,0.04722222222222222
687.0,0.9541666666666667,1.0,0.04583333333333334,0.04583333333333334,0.04583333333333334
688.0,0.9555555555555556,1.0,0.044444444444444446,0.044444444444444446,0.044444444444444446
689.0,0.9569444444444445,1.0,0.043055555555555555,0.043055555555555555,0.043055555555555555
690.0,0.9583333333333334,1.0,0.04166666666666667,0.04166666666666667,0.04166666666666667
691.0,0.9597222222222223,1.0,0.04027777777777778,0.04027777777777778,0.04027777777777778
692.0,0.9611111111111111,1.0,0.03888888888888889,0.03888888888888889,0.03888888888888889
693.0,0.9625,1.0,0.0375,0.0375,0.0375
694.0,0.9638888888888889,1.0,0.036111111111111115,0.036111111111111115,0.036111111111111115
695.0,0.9652777777777778,1.0,0.034722222222222224,0.034722222222222224,0.034722222222222224
696.0,0.9666666666666667,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333
697.0,0.9680555555555556,1.0,0.03194444444444445,0.03194444444444445,0.03194444444444445
698.0,0.9694444444444444,1.0,0.030555555555555558,0.030555555555555558,0.030555555555555558
699.0,0.9708333333333333,1.0,0.029166666666666667,0.029166666666666667,0.029166666666666667
700.0,0.9722222222222222,1.0,0.02777777777777778,0.02777777777777778,0.02777777777777778
701.0,0.9736111111111111,1.0,0.02638888888888889,0.02638888888888889,0.02638888888888889
702.0,0.9750000000000001,1.0,0.025,0.025,0.025
703.0,0.976388888888889,1.0,0.02361111111111111,0.02361111111111111,0.02361111111111111
704.0,0.9777777777777779,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223
705.0,0.9791666666666667,1.0,0.020833333333333336,0.020833333333333336,0.020833333333333336
706.0,0.9805555555555556,1.0,0.019444444444444445,0.019444444444444445,0.019444444444444445
707.0,0.9819444444444445,1.0,0.018055555555555557,0.018055555555555557,0.018055555555555557
708.0,0.9833333333333334,1.0,0.016666666666666666,0.016666666666666666,0.016666666666666666
709.0,0.9847222222222223,1.0,0.015277777777777779,0.015277777777777779,0.015277777777777779
710.0,0.9861111111111112,1.0,0.01388888888888889,0.01388888888888889,0.01388888888888889
711.0,0.9875,1.0,0.0125,0.0125,0.0125
712.0,0.9888888888888889,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112
713.0,0.9902777777777778,1.0,0.009722222222222222,0.009722222222222222,0.009722222222222222
714.0,0.9916666666666667,1.0,0.008333333333333333,0.008333333333333333,0.008333333333333333
715.0,0.9930555555555556,1.0,0.006944444444444445,0.006944444444444445,0.006944444444444445
716.0,0.9944444444444445,1.0,0.005555555555555556,0.005555555555555556,0.005555555555555556
717.0,0.9958333333333333,1.0,0.004166666666666667,0.004166666666666667,0.004166666666666667
718.0,0.9972222222222222,1.0,0.002777777777777778,0.002777777777777778,0.002777777777777778
719.0,0.9986111111111111,1.0,0.001388888888888889,0.001388888888888889,0.001388888888888889
720.0,1.0,1.0,-0.0,-0.0,-0.0
